candidate_id,family,qp_index,qp_deg,azimuth_or_peak_index,azimuth_deg,axial_index,axial_ratio,preshape_index,preshape_id,status,reason,maximum_point_residual_m,maximum_normal_residual_rad
contactopt_g_q10_a04_z0_p0,GLOBAL,10,75.0,4,90.0,0,0.1,0,P0,POSE_GENERATED,,0.0008662991021589117,0.9438821705637706
contactopt_g_q10_a04_z1_p0,GLOBAL,10,75.0,4,90.0,1,0.3,0,P0,POSE_GENERATED,,0.004292033169869346,1.0874018481541716
contactopt_g_q10_a04_z2_p0,GLOBAL,10,75.0,4,90.0,2,0.5,0,P0,POSE_GENERATED,,0.003357485654453671,1.0313991947482932
contactopt_g_q10_a04_z3_p0,GLOBAL,10,75.0,4,90.0,3,0.7,0,P0,POSE_GENERATED,,0.001061410188708919,0.8229805509856113
contactopt_g_q10_a04_z4_p0,GLOBAL,10,75.0,4,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q10_a05_z0_p0,GLOBAL,10,75.0,5,112.5,0,0.1,0,P0,POSE_GENERATED,,0.0010271881998587143,0.9411786132760731
contactopt_g_q10_a05_z1_p0,GLOBAL,10,75.0,5,112.5,1,0.3,0,P0,POSE_GENERATED,,0.006736523666355969,1.1447422860150689
contactopt_g_q10_a05_z2_p0,GLOBAL,10,75.0,5,112.5,2,0.5,0,P0,POSE_GENERATED,,0.0023150071602285587,1.0958005252084886
contactopt_g_q10_a05_z3_p0,GLOBAL,10,75.0,5,112.5,3,0.7,0,P0,POSE_GENERATED,,0.001387705468870063,0.8023766386458997
contactopt_g_q10_a05_z4_p0,GLOBAL,10,75.0,5,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q10_a06_z0_p0,GLOBAL,10,75.0,6,135.0,0,0.1,0,P0,POSE_GENERATED,,0.0012572357962287019,0.936072213597255
contactopt_g_q10_a06_z1_p0,GLOBAL,10,75.0,6,135.0,1,0.3,0,P0,POSE_GENERATED,,0.004148627231755107,1.0799424363885717
contactopt_g_q10_a06_z2_p0,GLOBAL,10,75.0,6,135.0,2,0.5,0,P0,POSE_GENERATED,,0.003607094974542335,1.0360020942170776
contactopt_g_q10_a06_z3_p0,GLOBAL,10,75.0,6,135.0,3,0.7,0,P0,POSE_GENERATED,,0.001260290650974652,0.7839156894711189
contactopt_g_q10_a06_z4_p0,GLOBAL,10,75.0,6,135.0,4,0.9,0,P0,POSE_GENERATED,,0.0033330123478179175,1.0891964875380808
contactopt_g_q10_a07_z0_p0,GLOBAL,10,75.0,7,157.5,0,0.1,0,P0,POSE_GENERATED,,0.0013591508292621055,0.9316068253197344
contactopt_g_q10_a07_z1_p0,GLOBAL,10,75.0,7,157.5,1,0.3,0,P0,POSE_GENERATED,,0.007760769045158944,1.092239586794199
contactopt_g_q10_a07_z2_p0,GLOBAL,10,75.0,7,157.5,2,0.5,0,P0,POSE_GENERATED,,0.0036196026408428896,1.0366766135630656
contactopt_g_q10_a07_z3_p0,GLOBAL,10,75.0,7,157.5,3,0.7,0,P0,POSE_GENERATED,,0.0014504938281239609,0.8129478041513989
contactopt_g_q10_a07_z4_p0,GLOBAL,10,75.0,7,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q10_a08_z0_p0,GLOBAL,10,75.0,8,180.0,0,0.1,0,P0,POSE_GENERATED,,0.0007534006608769722,0.9835513254176932
contactopt_g_q10_a08_z1_p0,GLOBAL,10,75.0,8,180.0,1,0.3,0,P0,POSE_GENERATED,,0.004956694162482742,1.0764127946149034
contactopt_g_q10_a08_z2_p0,GLOBAL,10,75.0,8,180.0,2,0.5,0,P0,POSE_GENERATED,,0.0033787166819137186,1.0496885447449438
contactopt_g_q10_a08_z3_p0,GLOBAL,10,75.0,8,180.0,3,0.7,0,P0,POSE_GENERATED,,0.0013978538013154173,0.7895508017880564
contactopt_g_q10_a08_z4_p0,GLOBAL,10,75.0,8,180.0,4,0.9,0,P0,POSE_GENERATED,,0.0034812632835520166,1.0834603476695641
contactopt_g_q10_a09_z0_p0,GLOBAL,10,75.0,9,202.5,0,0.1,0,P0,POSE_GENERATED,,0.001219679408123002,1.0407561120212392
contactopt_g_q10_a09_z1_p0,GLOBAL,10,75.0,9,202.5,1,0.3,0,P0,POSE_GENERATED,,0.005733488529106096,1.103576468185598
contactopt_g_q10_a09_z2_p0,GLOBAL,10,75.0,9,202.5,2,0.5,0,P0,POSE_GENERATED,,0.0017803143591634957,1.0958094635595585
contactopt_g_q10_a09_z3_p0,GLOBAL,10,75.0,9,202.5,3,0.7,0,P0,POSE_GENERATED,,0.0010611988367065825,0.8265677136655556
contactopt_g_q10_a09_z4_p0,GLOBAL,10,75.0,9,202.5,4,0.9,0,P0,POSE_GENERATED,,0.0037820578210109724,1.0636930459827356
contactopt_g_q10_a10_z0_p0,GLOBAL,10,75.0,10,225.0,0,0.1,0,P0,POSE_GENERATED,,0.001229672149596801,0.9193563879246145
contactopt_g_q10_a10_z1_p0,GLOBAL,10,75.0,10,225.0,1,0.3,0,P0,POSE_GENERATED,,0.004439190962826209,1.0468976215305965
contactopt_g_q10_a10_z2_p0,GLOBAL,10,75.0,10,225.0,2,0.5,0,P0,POSE_GENERATED,,0.006665653201442047,1.058837182579366
contactopt_g_q10_a10_z3_p0,GLOBAL,10,75.0,10,225.0,3,0.7,0,P0,POSE_GENERATED,,0.0013867557051071523,0.8059793276031877
contactopt_g_q10_a10_z4_p0,GLOBAL,10,75.0,10,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q10_a11_z0_p0,GLOBAL,10,75.0,11,247.5,0,0.1,0,P0,POSE_GENERATED,,0.001245395181029777,0.9490402628334407
contactopt_g_q10_a11_z1_p0,GLOBAL,10,75.0,11,247.5,1,0.3,0,P0,POSE_GENERATED,,0.006110972685589871,1.0849377942691405
contactopt_g_q10_a11_z2_p0,GLOBAL,10,75.0,11,247.5,2,0.5,0,P0,POSE_GENERATED,,0.0036196026408428887,1.036676613563065
contactopt_g_q10_a11_z3_p0,GLOBAL,10,75.0,11,247.5,3,0.7,0,P0,POSE_GENERATED,,0.0012443266452483604,0.7894039290492987
contactopt_g_q10_a11_z4_p0,GLOBAL,10,75.0,11,247.5,4,0.9,0,P0,POSE_GENERATED,,0.0031900397161964103,1.0834682619761267
contactopt_g_q10_a12_z0_p0,GLOBAL,10,75.0,12,270.0,0,0.1,0,P0,POSE_GENERATED,,0.0013326024346203738,0.9552874273034543
contactopt_g_q10_a12_z1_p0,GLOBAL,10,75.0,12,270.0,1,0.3,0,P0,POSE_GENERATED,,0.004148398348248429,1.077486155196214
contactopt_g_q10_a12_z2_p0,GLOBAL,10,75.0,12,270.0,2,0.5,0,P0,POSE_GENERATED,,0.005645333045322748,1.1712727762148805
contactopt_g_q10_a12_z3_p0,GLOBAL,10,75.0,12,270.0,3,0.7,0,P0,POSE_GENERATED,,0.001061410188708919,0.8229805509856113
contactopt_g_q10_a12_z4_p0,GLOBAL,10,75.0,12,270.0,4,0.9,0,P0,POSE_GENERATED,,0.0036491943946207884,1.0664015731930643
contactopt_g_q10_a13_z0_p0,GLOBAL,10,75.0,13,292.5,0,0.1,0,P0,POSE_GENERATED,,0.0010066498679276816,0.9191113089110682
contactopt_g_q10_a13_z1_p0,GLOBAL,10,75.0,13,292.5,1,0.3,0,P0,POSE_GENERATED,,0.007706579844093713,1.0651124291587157
contactopt_g_q10_a13_z2_p0,GLOBAL,10,75.0,13,292.5,2,0.5,0,P0,POSE_GENERATED,,0.0017803143591634957,1.0958094635595585
contactopt_g_q10_a13_z3_p0,GLOBAL,10,75.0,13,292.5,3,0.7,0,P0,POSE_GENERATED,,0.0013975599395859661,0.8041431670459394
contactopt_g_q10_a13_z4_p0,GLOBAL,10,75.0,13,292.5,4,0.9,0,P0,POSE_GENERATED,,0.0033330125957966505,1.0891961507472763
contactopt_g_q10_a14_z0_p0,GLOBAL,10,75.0,14,315.0,0,0.1,0,P0,POSE_GENERATED,,0.0010587084957673417,1.0404629406405765
contactopt_g_q10_a14_z1_p0,GLOBAL,10,75.0,14,315.0,1,0.3,0,P0,POSE_GENERATED,,0.004009740492283484,1.0783608504590994
contactopt_g_q10_a14_z2_p0,GLOBAL,10,75.0,14,315.0,2,0.5,0,P0,POSE_GENERATED,,0.0036195203548978704,1.0339312666073475
contactopt_g_q10_a14_z3_p0,GLOBAL,10,75.0,14,315.0,3,0.7,0,P0,POSE_GENERATED,,0.0013885399997612122,0.7877652825219661
contactopt_g_q10_a14_z4_p0,GLOBAL,10,75.0,14,315.0,4,0.9,0,P0,POSE_GENERATED,,0.0033377236923210706,1.080723930000214
contactopt_g_q10_a15_z0_p0,GLOBAL,10,75.0,15,337.5,0,0.1,0,P0,POSE_GENERATED,,0.0010641220622933233,0.9161006552198458
contactopt_g_q10_a15_z1_p0,GLOBAL,10,75.0,15,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q10_a15_z2_p0,GLOBAL,10,75.0,15,337.5,2,0.5,0,P0,POSE_GENERATED,,0.003135494836790144,1.0702058648867163
contactopt_g_q10_a15_z3_p0,GLOBAL,10,75.0,15,337.5,3,0.7,0,P0,POSE_GENERATED,,0.0013495690199322834,0.7982091245073576
contactopt_g_q10_a15_z4_p0,GLOBAL,10,75.0,15,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q11_a00_z0_p0,GLOBAL,11,82.5,0,0.0,0,0.1,0,P0,POSE_GENERATED,,0.009621661936407188,1.1418629313287936
contactopt_g_q11_a00_z1_p0,GLOBAL,11,82.5,0,0.0,1,0.3,0,P0,POSE_GENERATED,,0.006385845123505154,1.1413600792321252
contactopt_g_q11_a00_z2_p0,GLOBAL,11,82.5,0,0.0,2,0.5,0,P0,POSE_GENERATED,,0.004467521496713268,1.104888786258353
contactopt_g_q11_a00_z3_p0,GLOBAL,11,82.5,0,0.0,3,0.7,0,P0,POSE_GENERATED,,0.00947146928282708,1.0314502819812552
contactopt_g_q11_a00_z4_p0,GLOBAL,11,82.5,0,0.0,4,0.9,0,P0,POSE_GENERATED,,0.004313185936043374,1.1937266578503973
contactopt_g_q11_a01_z0_p0,GLOBAL,11,82.5,1,22.5,0,0.1,0,P0,POSE_GENERATED,,0.00962166163610261,1.1418673692030081
contactopt_g_q11_a01_z1_p0,GLOBAL,11,82.5,1,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q11_a01_z2_p0,GLOBAL,11,82.5,1,22.5,2,0.5,0,P0,POSE_GENERATED,,0.003028927792339374,1.1539453842250398
contactopt_g_q11_a01_z3_p0,GLOBAL,11,82.5,1,22.5,3,0.7,0,P0,POSE_GENERATED,,0.009261938741527484,1.0602661745049602
contactopt_g_q11_a01_z4_p0,GLOBAL,11,82.5,1,22.5,4,0.9,0,P0,POSE_GENERATED,,0.004585252490265324,1.1312073908277451
contactopt_g_q11_a02_z0_p0,GLOBAL,11,82.5,2,45.0,0,0.1,0,P0,POSE_GENERATED,,0.009733995127688022,1.1591915187598836
contactopt_g_q11_a02_z1_p0,GLOBAL,11,82.5,2,45.0,1,0.3,0,P0,POSE_GENERATED,,0.005687184266218861,1.1334453234192658
contactopt_g_q11_a02_z2_p0,GLOBAL,11,82.5,2,45.0,2,0.5,0,P0,POSE_GENERATED,,0.007935106463063005,1.0943473665929881
contactopt_g_q11_a02_z3_p0,GLOBAL,11,82.5,2,45.0,3,0.7,0,P0,POSE_GENERATED,,0.009605151358072012,1.034315691916683
contactopt_g_q11_a02_z4_p0,GLOBAL,11,82.5,2,45.0,4,0.9,0,P0,POSE_GENERATED,,0.004732741021192,1.1373113738009717
contactopt_g_q11_a03_z0_p0,GLOBAL,11,82.5,3,67.5,0,0.1,0,P0,POSE_GENERATED,,0.00951011253169156,1.1494729193839197
contactopt_g_q11_a03_z1_p0,GLOBAL,11,82.5,3,67.5,1,0.3,0,P0,POSE_GENERATED,,0.007985466027510935,1.1977848589961857
contactopt_g_q11_a03_z2_p0,GLOBAL,11,82.5,3,67.5,2,0.5,0,P0,POSE_GENERATED,,0.0028188950956058883,1.1508122103142882
contactopt_g_q11_a03_z3_p0,GLOBAL,11,82.5,3,67.5,3,0.7,0,P0,POSE_GENERATED,,0.009145770220395609,1.0788183224999737
contactopt_g_q11_a03_z4_p0,GLOBAL,11,82.5,3,67.5,4,0.9,0,P0,POSE_GENERATED,,0.00431275914913388,1.1651784220544328
contactopt_g_q11_a04_z0_p0,GLOBAL,11,82.5,4,90.0,0,0.1,0,P0,POSE_GENERATED,,0.009412633853746528,1.1824412862054672
contactopt_g_q11_a04_z1_p0,GLOBAL,11,82.5,4,90.0,1,0.3,0,P0,POSE_GENERATED,,0.00528265813850233,1.1752429670793725
contactopt_g_q11_a04_z2_p0,GLOBAL,11,82.5,4,90.0,2,0.5,0,P0,POSE_GENERATED,,0.004048408258216172,1.0834854000739218
contactopt_g_q11_a04_z3_p0,GLOBAL,11,82.5,4,90.0,3,0.7,0,P0,POSE_GENERATED,,0.009115305835213873,1.0764753709187351
contactopt_g_q11_a04_z4_p0,GLOBAL,11,82.5,4,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q11_a05_z0_p0,GLOBAL,11,82.5,5,112.5,0,0.1,0,P0,POSE_GENERATED,,0.00961918895403514,1.153853728773017
contactopt_g_q11_a05_z1_p0,GLOBAL,11,82.5,5,112.5,1,0.3,0,P0,POSE_GENERATED,,0.00811456604471133,1.2052147846485697
contactopt_g_q11_a05_z2_p0,GLOBAL,11,82.5,5,112.5,2,0.5,0,P0,POSE_GENERATED,,0.0030289277923393836,1.1539453842250398
contactopt_g_q11_a05_z3_p0,GLOBAL,11,82.5,5,112.5,3,0.7,0,P0,POSE_GENERATED,,0.009374606699744771,1.0236264134512454
contactopt_g_q11_a05_z4_p0,GLOBAL,11,82.5,5,112.5,4,0.9,0,P0,POSE_GENERATED,,0.004732740775085148,1.1373110739277905
contactopt_g_q11_a06_z0_p0,GLOBAL,11,82.5,6,135.0,0,0.1,0,P0,POSE_GENERATED,,0.00959943740709028,1.1547412448259902
contactopt_g_q11_a06_z1_p0,GLOBAL,11,82.5,6,135.0,1,0.3,0,P0,POSE_GENERATED,,0.005544248085210505,1.1361629543212968
contactopt_g_q11_a06_z2_p0,GLOBAL,11,82.5,6,135.0,2,0.5,0,P0,POSE_GENERATED,,0.004280872260099297,1.0880486955213786
contactopt_g_q11_a06_z3_p0,GLOBAL,11,82.5,6,135.0,3,0.7,0,P0,POSE_GENERATED,,0.009129542364907563,1.0753859373773602
contactopt_g_q11_a06_z4_p0,GLOBAL,11,82.5,6,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q11_a07_z0_p0,GLOBAL,11,82.5,7,157.5,0,0.1,0,P0,POSE_GENERATED,,0.00961445540154571,1.1662771545822128
contactopt_g_q11_a07_z1_p0,GLOBAL,11,82.5,7,157.5,1,0.3,0,P0,POSE_GENERATED,,0.008847584742199469,1.1977437563544877
contactopt_g_q11_a07_z2_p0,GLOBAL,11,82.5,7,157.5,2,0.5,0,P0,POSE_GENERATED,,0.0028141162954493353,1.1598576692813143
contactopt_g_q11_a07_z3_p0,GLOBAL,11,82.5,7,157.5,3,0.7,0,P0,POSE_GENERATED,,0.009471468830960339,1.043213239818265
contactopt_g_q11_a07_z4_p0,GLOBAL,11,82.5,7,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q11_a08_z0_p0,GLOBAL,11,82.5,8,180.0,0,0.1,0,P0,POSE_GENERATED,,0.009498917693539423,1.1931158514019566
contactopt_g_q11_a08_z1_p0,GLOBAL,11,82.5,8,180.0,1,0.3,0,P0,POSE_GENERATED,,0.005548057048964448,1.1322452074430207
contactopt_g_q11_a08_z2_p0,GLOBAL,11,82.5,8,180.0,2,0.5,0,P0,POSE_GENERATED,,0.004710931985425757,1.1071769300545202
contactopt_g_q11_a08_z3_p0,GLOBAL,11,82.5,8,180.0,3,0.7,0,P0,POSE_GENERATED,,0.009456556123141339,1.0279934175010683
contactopt_g_q11_a08_z4_p0,GLOBAL,11,82.5,8,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q11_a09_z0_p0,GLOBAL,11,82.5,9,202.5,0,0.1,0,P0,POSE_GENERATED,,0.009655643890872439,1.239833758424404
contactopt_g_q11_a09_z1_p0,GLOBAL,11,82.5,9,202.5,1,0.3,0,P0,POSE_GENERATED,,0.007118082867545814,1.1672936209467877
contactopt_g_q11_a09_z2_p0,GLOBAL,11,82.5,9,202.5,2,0.5,0,P0,POSE_GENERATED,,0.0026710813448312504,1.1539504351801533
contactopt_g_q11_a09_z3_p0,GLOBAL,11,82.5,9,202.5,3,0.7,0,P0,POSE_GENERATED,,0.009253607125778026,1.0561285844022579
contactopt_g_q11_a09_z4_p0,GLOBAL,11,82.5,9,202.5,4,0.9,0,P0,POSE_GENERATED,,0.0047327411435251635,1.137311561239879
contactopt_g_q11_a10_z0_p0,GLOBAL,11,82.5,10,225.0,0,0.1,0,P0,POSE_GENERATED,,0.009542017487520487,1.1649657002165892
contactopt_g_q11_a10_z1_p0,GLOBAL,11,82.5,10,225.0,1,0.3,0,P0,POSE_GENERATED,,0.005405229296349747,1.1383528546022024
contactopt_g_q11_a10_z2_p0,GLOBAL,11,82.5,10,225.0,2,0.5,0,P0,POSE_GENERATED,,0.004280872260099294,1.0880486955213788
contactopt_g_q11_a10_z3_p0,GLOBAL,11,82.5,10,225.0,3,0.7,0,P0,POSE_GENERATED,,0.009484012053809525,1.0356264688409795
contactopt_g_q11_a10_z4_p0,GLOBAL,11,82.5,10,225.0,4,0.9,0,P0,POSE_GENERATED,,0.0047286324972436525,1.146696473165721
contactopt_g_q11_a11_z0_p0,GLOBAL,11,82.5,11,247.5,0,0.1,0,P0,POSE_GENERATED,,0.009549975115522706,1.1841844657662581
contactopt_g_q11_a11_z1_p0,GLOBAL,11,82.5,11,247.5,1,0.3,0,P0,POSE_GENERATED,,0.00670351721762445,1.1788295234298707
contactopt_g_q11_a11_z2_p0,GLOBAL,11,82.5,11,247.5,2,0.5,0,P0,POSE_GENERATED,,0.002814116295449323,1.1598576692813143
contactopt_g_q11_a11_z3_p0,GLOBAL,11,82.5,11,247.5,3,0.7,0,P0,POSE_GENERATED,,0.009125113221866005,1.0822348920258078
contactopt_g_q11_a11_z4_p0,GLOBAL,11,82.5,11,247.5,4,0.9,0,P0,POSE_GENERATED,,0.00431275914913388,1.1651784220544328
contactopt_g_q11_a12_z0_p0,GLOBAL,11,82.5,12,270.0,0,0.1,0,P0,POSE_GENERATED,,0.009788874831308124,1.2682646552007422
contactopt_g_q11_a12_z1_p0,GLOBAL,11,82.5,12,270.0,1,0.3,0,P0,POSE_GENERATED,,0.006057259811127627,1.1847992763254547
contactopt_g_q11_a12_z2_p0,GLOBAL,11,82.5,12,270.0,2,0.5,0,P0,POSE_GENERATED,,0.0020672521297055773,1.2672863026279448
contactopt_g_q11_a12_z3_p0,GLOBAL,11,82.5,12,270.0,3,0.7,0,P0,POSE_GENERATED,,0.00913730229146582,1.0625439020622949
contactopt_g_q11_a12_z4_p0,GLOBAL,11,82.5,12,270.0,4,0.9,0,P0,POSE_GENERATED,,0.004585396050927029,1.1405671954774608
contactopt_g_q11_a13_z0_p0,GLOBAL,11,82.5,13,292.5,0,0.1,0,P0,POSE_GENERATED,,0.009520175341102484,1.2410526823020174
contactopt_g_q11_a13_z1_p0,GLOBAL,11,82.5,13,292.5,1,0.3,0,P0,POSE_GENERATED,,0.00841806082825071,1.1909078709471643
contactopt_g_q11_a13_z2_p0,GLOBAL,11,82.5,13,292.5,2,0.5,0,P0,POSE_GENERATED,,0.002671081344831266,1.153950435180153
contactopt_g_q11_a13_z3_p0,GLOBAL,11,82.5,13,292.5,3,0.7,0,P0,POSE_GENERATED,,0.00933960054250021,1.0236594448741667
contactopt_g_q11_a13_z4_p0,GLOBAL,11,82.5,13,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q11_a14_z0_p0,GLOBAL,11,82.5,14,315.0,0,0.1,0,P0,POSE_GENERATED,,0.009538679024658608,1.1275814671635866
contactopt_g_q11_a14_z1_p0,GLOBAL,11,82.5,14,315.0,1,0.3,0,P0,POSE_GENERATED,,0.005943237218150793,1.158447456453321
contactopt_g_q11_a14_z2_p0,GLOBAL,11,82.5,14,315.0,2,0.5,0,P0,POSE_GENERATED,,0.004324501182939146,1.0865469443727915
contactopt_g_q11_a14_z3_p0,GLOBAL,11,82.5,14,315.0,3,0.7,0,P0,POSE_GENERATED,,0.009245232228098768,1.0689458589118777
contactopt_g_q11_a14_z4_p0,GLOBAL,11,82.5,14,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q11_a15_z0_p0,GLOBAL,11,82.5,15,337.5,0,0.1,0,P0,POSE_GENERATED,,0.009500014788830828,1.1540044693532148
contactopt_g_q11_a15_z1_p0,GLOBAL,11,82.5,15,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q11_a15_z2_p0,GLOBAL,11,82.5,15,337.5,2,0.5,0,P0,POSE_GENERATED,,0.002547924502239504,1.1880624519261973
contactopt_g_q11_a15_z3_p0,GLOBAL,11,82.5,15,337.5,3,0.7,0,P0,POSE_GENERATED,,0.009492142783592398,1.039862732501907
contactopt_g_q11_a15_z4_p0,GLOBAL,11,82.5,15,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q12_a00_z0_p0,GLOBAL,12,90.0,0,0.0,0,0.1,0,P0,POSE_GENERATED,,0.010728986072818617,1.2277998235184626
contactopt_g_q12_a00_z1_p0,GLOBAL,12,90.0,0,0.0,1,0.3,0,P0,POSE_GENERATED,,0.01896074059621386,1.3099358170726858
contactopt_g_q12_a00_z2_p0,GLOBAL,12,90.0,0,0.0,2,0.5,0,P0,POSE_GENERATED,,0.014357967649383768,1.3378885802337022
contactopt_g_q12_a00_z3_p0,GLOBAL,12,90.0,0,0.0,3,0.7,0,P0,POSE_GENERATED,,0.010651931599690545,1.1400733528575042
contactopt_g_q12_a00_z4_p0,GLOBAL,12,90.0,0,0.0,4,0.9,0,P0,POSE_GENERATED,,0.014440530933629844,1.34868700045776
contactopt_g_q12_a01_z0_p0,GLOBAL,12,90.0,1,22.5,0,0.1,0,P0,POSE_GENERATED,,0.010833031765666539,1.240096445000276
contactopt_g_q12_a01_z1_p0,GLOBAL,12,90.0,1,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q12_a01_z2_p0,GLOBAL,12,90.0,1,22.5,2,0.5,0,P0,POSE_GENERATED,,0.01217913380535891,1.4009026980136563
contactopt_g_q12_a01_z3_p0,GLOBAL,12,90.0,1,22.5,3,0.7,0,P0,POSE_GENERATED,,0.010542021775275585,1.1569884167531268
contactopt_g_q12_a01_z4_p0,GLOBAL,12,90.0,1,22.5,4,0.9,0,P0,POSE_GENERATED,,0.014800896107269661,1.3296634952571085
contactopt_g_q12_a02_z0_p0,GLOBAL,12,90.0,2,45.0,0,0.1,0,P0,POSE_GENERATED,,0.010773686179438153,1.235537741172995
contactopt_g_q12_a02_z1_p0,GLOBAL,12,90.0,2,45.0,1,0.3,0,P0,POSE_GENERATED,,0.0170236882447135,1.3940507556790633
contactopt_g_q12_a02_z2_p0,GLOBAL,12,90.0,2,45.0,2,0.5,0,P0,POSE_GENERATED,,0.013849064177890592,1.2862811314753089
contactopt_g_q12_a02_z3_p0,GLOBAL,12,90.0,2,45.0,3,0.7,0,P0,POSE_GENERATED,,0.0106722329934149,1.1563067362985662
contactopt_g_q12_a02_z4_p0,GLOBAL,12,90.0,2,45.0,4,0.9,0,P0,POSE_GENERATED,,0.014329256173767261,1.34233604605948
contactopt_g_q12_a03_z0_p0,GLOBAL,12,90.0,3,67.5,0,0.1,0,P0,POSE_GENERATED,,0.01093175267421271,1.2286987992161398
contactopt_g_q12_a03_z1_p0,GLOBAL,12,90.0,3,67.5,1,0.3,0,P0,POSE_GENERATED,,0.016283010535392974,1.3419728878583452
contactopt_g_q12_a03_z2_p0,GLOBAL,12,90.0,3,67.5,2,0.5,0,P0,POSE_GENERATED,,0.012393136455415787,1.3781727083483797
contactopt_g_q12_a03_z3_p0,GLOBAL,12,90.0,3,67.5,3,0.7,0,P0,POSE_GENERATED,,0.010446763611366327,1.1368488551917213
contactopt_g_q12_a03_z4_p0,GLOBAL,12,90.0,3,67.5,4,0.9,0,P0,POSE_GENERATED,,0.014440530768069632,1.348687365892151
contactopt_g_q12_a04_z0_p0,GLOBAL,12,90.0,4,90.0,0,0.1,0,P0,POSE_GENERATED,,0.010728448656365916,1.2610979177722614
contactopt_g_q12_a04_z1_p0,GLOBAL,12,90.0,4,90.0,1,0.3,0,P0,POSE_GENERATED,,0.016847513910272623,1.4544082451094995
contactopt_g_q12_a04_z2_p0,GLOBAL,12,90.0,4,90.0,2,0.5,0,P0,POSE_GENERATED,,0.013269221149569667,1.3103053031522875
contactopt_g_q12_a04_z3_p0,GLOBAL,12,90.0,4,90.0,3,0.7,0,P0,POSE_GENERATED,,0.01031498598865643,1.1729173545853386
contactopt_g_q12_a04_z4_p0,GLOBAL,12,90.0,4,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q12_a05_z0_p0,GLOBAL,12,90.0,5,112.5,0,0.1,0,P0,POSE_GENERATED,,0.010832557056306704,1.2487368167509372
contactopt_g_q12_a05_z1_p0,GLOBAL,12,90.0,5,112.5,1,0.3,0,P0,POSE_GENERATED,,0.016178579398317593,1.3404691633981
contactopt_g_q12_a05_z2_p0,GLOBAL,12,90.0,5,112.5,2,0.5,0,P0,POSE_GENERATED,,0.012179133805358953,1.4009026980136563
contactopt_g_q12_a05_z3_p0,GLOBAL,12,90.0,5,112.5,3,0.7,0,P0,POSE_GENERATED,,0.010564363260841,1.155731029673988
contactopt_g_q12_a05_z4_p0,GLOBAL,12,90.0,5,112.5,4,0.9,0,P0,POSE_GENERATED,,0.014440530243940484,1.3486872706377686
contactopt_g_q12_a06_z0_p0,GLOBAL,12,90.0,6,135.0,0,0.1,0,P0,POSE_GENERATED,,0.010770058525269166,1.2630012041588357
contactopt_g_q12_a06_z1_p0,GLOBAL,12,90.0,6,135.0,1,0.3,0,P0,POSE_GENERATED,,0.01823061266123084,1.3454786984016338
contactopt_g_q12_a06_z2_p0,GLOBAL,12,90.0,6,135.0,2,0.5,0,P0,POSE_GENERATED,,0.013849064177890608,1.286281131475309
